,content,id,lat,location,lon,time,user,user_id
871,When your daughter convinces you to go to Target at 10:00 pm in the middle of a snow storm.....,971591566564515841,,"Other, not MA or NY",,2018-03-08 03:40:55,phyllisadixon,2746989736
878,"In #Foxboro ... light , steady, wet snow falling. But no destructive high wind so far. Folks left in the dark last… https://t.co/2mz6524LL5",971590533733912576,,Boston,,2018-03-08 03:36:49,JorgeWCVB,52052213
879,"RT @TheKimLundgren: ""Today's storm will be tomorrow's high tide."" New report finds that flooding like we saw during the East Coast storm la…",971590375289901056,,"Other, not MA or NY",,2018-03-08 03:36:11,anniesuttle,62556071
880,Winter storm ❄️☃️❄️⛄️ #BOSTON #SNOWMAGGEDON #Quinn https://t.co/ojLovEP6Ah,971590365080948737,,Boston,,2018-03-08 03:36:08,Dtrain0444,1520924318
881,"Took kayda out in this storm and she was loving it, and I was freezing",971590342515544065,,Boston,,2018-03-08 03:36:03,TicseTeaches,237094281
882,Was tempted to stay in a hotel tonight instead of commuting home from work &amp; commuting back to work early in the mo… https://t.co/lDsNO10O6s,971590307350568960,,Boston,,2018-03-08 03:35:55,OffSeids,217240676
888,"There’s snow outside and it is still rainy too... ish. Right on the edge. Tonight is about total rest, relaxation a… https://t.co/flaF7kyp3Y",971589735834640384,,Boston,,2018-03-08 03:33:38,SassyOutwater,19336003
891,Our #SouthEnd streets are always in great hands thanks to @BostonPWD + @BostonBTD! Help them help us — drive carefu… https://t.co/5kCUdthNJc,971589461577535494,,Boston,,2018-03-08 03:32:33,SEBVONS,2396770158
892,Central Massachusetts expected to see most snow from Wednesday's storm https://t.co/34NBwoUhnV #7News,971589457571991552,,Boston,,2018-03-08 03:32:32,7News,16558796
893,This storm is so gd worthless to me bc work isn’t going to be canceled bc of it,971589409593274371,,Boston,,2018-03-08 03:32:21,lilmelodramxtic,3346289236
896,Huge waves washed ashore in Scituate today as another winter storm bore down on Massachusetts.… https://t.co/Ff6c7Qj96I,971589014963843072,,Boston,,2018-03-08 03:30:47,BostonGlobe,95431448
899,Remember when meteorologist said Boston will only see a coating to 3 inches? From what I’m seeing this storm is gon… https://t.co/Pzh1ZLdgC0,971588616622309377,,Boston,,2018-03-08 03:29:12,YaBugginMeng,340592113
900,Lmfao my plug is too real. Dropping off that work in this crazy ass ice storm 😭 https://t.co/mAzeEwy8da,971588581239255041,,"Other, not MA or NY",,2018-03-08 03:29:03,MannieeGeee,197223039
901,🌬 #storm https://t.co/ytOulccaDV,971588569046421504,,Boston,,2018-03-08 03:29:00,Goddancess81,19834192
908,"Temporary housing assistance for almost 10,000 displaced Puerto Ricans is scheduled to end March 20. Without financ… https://t.co/Hhz7Rjzxmb",971587203326529536,,Boston,,2018-03-08 03:23:35,csmonitor,14857525
909,"Attention CCRP early birds!! Due to the storm tonight and the recent change in snow totals, we… https://t.co/iVQ5yDava0",971587095386120192,-71.06835849,Boston,42.36570764,2018-03-08 03:23:09,ccrphealthclub,87280663
910,Can this storm just end already?.?.?.?.? https://t.co/9Fd7R0IL90,971587020710731776,,Boston,,2018-03-08 03:22:51,LannaKrik,200223661
913,Stoughton Line Train 927 (10:40 pm from South Station) is expected to depart South Station 15-25 minutes late due t… https://t.co/15dNttZ3AW,971586199851884545,,Boston,,2018-03-08 03:19:35,MBTA_CR,2535372901
915,i was talking to a guy on tinder abt the storm and then he was like “you tryna hang out tonight” like i literally j… https://t.co/Kqw6FQpTqF,971585703799918593,,Boston,,2018-03-08 03:17:37,BlGM00D,827689742061940736
916,@StinaSternberg @WestportSuper I’m sorry that this snow day will cut into your family’s luxurious vacation to snobb… https://t.co/Id5OZnRXm1,971585654537752576,,Boston,,2018-03-08 03:17:25,StrictlyDiesel9,971580329357185025
917,"Winter Storm #Quinn is happening, stay safe everyone!",971585648665784320,,Boston,,2018-03-08 03:17:24,chameleon_87,933777043917099010
918,@BPOT579 Has this happened to you before with netblazr? Not counting last week’s storm,971585548790968320,,Boston,,2018-03-08 03:17:00,apwinthrop,18732859
919,@XoElaineMarie It happens happen to me last snow storm,971585462170259456,,Boston,,2018-03-08 03:16:40,spydaman617,23534989
924,"Hello, Storm!",971585100495425537,,Boston,,2018-03-08 03:15:13,fahedsec,327931157
927,"I wasn't a fan of snow when Winter Storm Riley came through, but I think I'm over that now. 🐾❄️🌨️ https://t.co/B65qae9God",971584858878365696,,Boston,,2018-03-08 03:14:16,kodakclick,840789429337899009
928,"Pivoting of the storm underway, winds turning more northerly https://t.co/nbui5qN7K8",971584759108460544,,Boston,,2018-03-08 03:13:52,TerryWBZ,48377323
929,RT @WCVB: The calm before the storm. A beautiful sunset over Boston before a nor'easter impacts Massachusetts. Some parts of the state are…,971584358074212352,,NY,,2018-03-08 03:12:16,wwwadventures,21162452
932,Make sure you keep this list of emergency resources handy during the storm: https://t.co/Go1NpWwQNy,971583727791955969,,Boston,,2018-03-08 03:09:46,NECN,9907172
934,I love a good storm,971583573357682689,,Boston,,2018-03-08 03:09:09,HDMC2014,2241582620
935,RT @NBC10Boston: Keep this list of emergency resources handy during the storm: https://t.co/p5yDYEtYdQ,971583071198810112,,"Other, not MA or NY",,2018-03-08 03:07:09,AbbeyJones11,502029537
937,"@CurryEdu If part of campus does not have power at 10 pm during a serious storm, morning classes, at the very least… https://t.co/b5ZEETo7lL",971582845239152641,,Boston,,2018-03-08 03:06:16,BenChicka,2405061163
938,@chivelicious Be glad your not in a snow storm!❄🌨🌨🌨❄,971582831804801024,,Boston,,2018-03-08 03:06:12,Conarch,59768733
940,Keep this list of emergency resources handy during the storm: https://t.co/p5yDYEtYdQ,971582704297959424,,Boston,,2018-03-08 03:05:42,NBC10Boston,4746090250
944,Winter Storm Warning Continued  now to Thu 01:00 PM. WINTER STORM WARNING REMAINS IN EFFECT UNTIL 1 PM EST THURSDAY,971581927261077516,,NY,,2018-03-08 03:02:37,WalnutHillWx,2561660994
948,"Winter storm #Quinn may have everyone nestled safe at home in #Boston, but this #mama #raccoon braved the weather f… https://t.co/R1vFtUdkl9",971580040344416257,,Boston,,2018-03-08 02:55:07,PortiaFendeman,24085462
949,Storm is getting fierce and beautiful here in MA https://t.co/cvoKyUPabn,971579930734661632,,Boston,,2018-03-08 02:54:41,lmclaughlin,14923504
950,"@MelFlorida2 It’s more the wind I’m worried about.
My sister lives in Marshfield which was hit hard, Part of the se… https://t.co/4swM22eM8g",971579700656164864,,Boston,,2018-03-08 02:53:46,Suns1971,42465973
951,"Snowfall, snuggling, an Undertale piano medley, and a little exploration in Breath of the Wild.

Now this is how yo… https://t.co/nO3MzNyjEO",971579556166623233,,Cambridge,,2018-03-08 02:53:11,Tweet_Fuzz,916293355683958784
952,"RT @annec8990: Whoa.. thunder and lightning snow storm in Framingham, freaky! @HarveyWCVB @MetMikeWCVB",971579408606777347,,"Other, not MA or NY",,2018-03-08 02:52:36,MassachusettsWx,757261153160536064
956,Imagine if it were 10 Republican congresspeople who met with David Duke (who has said things equally as vile as Lou… https://t.co/A58Pilx0uk,971578064189706245,,"Other, not MA or NY",,2018-03-08 02:47:16,Gbehrakis98,3485226855
957,Issa whole snow storm outside. A bitch still gotta go to the nail salon lmfao,971577749600075776,,Boston,,2018-03-08 02:46:01,Makiaax3,505067182
958,"@GeorgeofNE yessss! What a storm, eh?",971577633665437698,,Boston,,2018-03-08 02:45:33,jreineron7,24955599
961,@NWSGray Is this storm much ado about nothing or are we gonna get slammed overnight?,971576914996531200,,Boston,,2018-03-08 02:42:42,MelissaAchey,735312193315569664
962,"""Governor Charlie Baker, appearing at the state’s bunker in Framingham""

On the one hand, it makes a lot of sense f… https://t.co/at2LOEVyY9",971576468487753728,,Boston,,2018-03-08 02:40:55,BrianDeConinck,181606788
964,"Well regardless of what happens with this storm we are proceeding so if you can make it down then free entry,... https://t.co/9DUR4Vowmg",971576219039928322,,Boston,,2018-03-08 02:39:56,Pandamonium617,972129715
966,Republicans flee the storm over Stormy Daniels and President Trump https://t.co/zC6vsrceq0,971575972368613376,,Boston,,2018-03-08 02:38:57,lmcameron1313,785220043822866432
967,RT @CambMA: Did you know that Cambridge has a Snow Center to keep the public informed of winter storm impacts?  https://t.co/DqwniP3QkA #Ca…,971574883774853121,,Cambridge,,2018-03-08 02:34:37,gather_here,227419407
969,storm reid is honestly too good for this world. we genuinely do not deserve her.,971574488004530178,,Boston,,2018-03-08 02:33:03,mindylahiris,2895313437
970,Hey Boston as we organize to advocate for the safety of our communities let's put that into practice as this storm… https://t.co/wv51B2MjUt,971574462796763136,,Boston,,2018-03-08 02:32:57,MFOLBoston,965608758494851072
971,Did you know that Cambridge has a Snow Center to keep the public informed of winter storm impacts?… https://t.co/GmRy7pfOme,971574364679426049,,Cambridge,,2018-03-08 02:32:34,CambMA,1251981278
976,"Per Mayor Mayor Marty Walsh, “As always, safety is our #1 priority during a snow storm. We're encouraging residents… https://t.co/nJtnrbHTi1",971573683444682752,,Boston,,2018-03-08 02:29:51,Boston_CP,70291924
977,"Snow storm in New England, right now.

#NewEngland #bostonweather #SnowStorm #Snowstorm2018 #Boston #myphoto… https://t.co/ZIY2adjhgu",971573585637793792,,Boston,,2018-03-08 02:29:28,BethFratesMD,730021628
982,"Noreaster &amp; Storm Quinn Heavy Snow Falling New York NYC, Boston East Coast Winter Storm Thundersnow – Boston Video… https://t.co/Gy0puTKpAM",971573355085287424,,Boston,,2018-03-08 02:28:33,boston_informer,297957512
983,there’s a storm so i’m gonna go watch mean girls for the 727615 time,971573341160202245,,Boston,,2018-03-08 02:28:30,3amshadows,2559659023
986,"RT @watertownschool: Good evening WPS Community:  This storm has proven to be quite unpredictable and as such, any decision about the... ht…",971572861998718977,,"Other, not MA or NY",,2018-03-08 02:26:35,heykay13,1330295593
988,are you living in your dream home? https://t.co/cpEDDRpPPP #thundersnow #Thunder #snowday2018 #SnowStorm #snowday… https://t.co/7pY1iUitxz,971572617697218560,,Boston,,2018-03-08 02:25:37,siggiboston,28650408
991,@BostonSprtsNews @lalaHitchens @PatriotsExtra @boston_girl79 @pats_junkie @bean9970 @GettyBosSports @gemcos12… https://t.co/2ggDAXvauw,971572255917592577,,Boston,,2018-03-08 02:24:11,HeartEyes4Brady,119891888
1004,"Per Mayor @marty_walsh, “As always, safety is our #1 priority during a snow storm. We're encouraging residents to s… https://t.co/ci9ERxdGIf",971571540960608256,,Boston,,2018-03-08 02:21:20,bostonpolice,19185333
1007,"Got out of work early. So, I got to work out before the “storm.” NO EXCUSES TODAY! #Fitness… https://t.co/LKjKYMmDNs",971571361293438978,,Boston,,2018-03-08 02:20:38,nishinacharles,85101324
1008,"Got out of work early. So, I got to work out before the “storm.” NO EXCUSES TODAY! #Fitness… https://t.co/LKjKYM52oS",971571352506265600,,Boston,,2018-03-08 02:20:36,nishinacharles,85101324
1013,Winter Storm Warning issued March 07 at 8:57PM EST until March 08 at 7:00PM EST by NWS https://t.co/7SfxiVs6KF,971570955423121410,,Boston,,2018-03-08 02:19:01,MAEmergencyPrep,2291660443
1016,@CityOfBoston And yet it takes 311 over 48hrs to dispatch someone to deal with negligent properties or public storm hazards,971570613998497792,,Boston,,2018-03-08 02:17:39,Mad_men_at_work,747177206720368645
1017,"RT @SGSwritereditor: @Dracaenawines #Quirk: Going through a confusing storm near Boston. Not sure how to dress, honestly. #foodtravelchat h…",971570555324370945,,NY,,2018-03-08 02:17:25,DoloresWeber8,1911661718
1019,Please lord let this be the last snow storm 🙏🏽Aiden needs school &amp; I need me time at work 🤣👍🏽🗣,971570277833375744,,Boston,,2018-03-08 02:16:19,mommalolaax3,862504284
1020,"RT @wbznewsradio: Boston Public Schools Closed For Thursday, March 8 https://t.co/JlHGXVZF0o https://t.co/F4HeKl2iUP",971570237501034497,,"Other, not MA or NY",,2018-03-08 02:16:10,ihowes029_KH004,162246943
1021,This storm is not making up their mind what it is doing,971570129715847174,,Boston,,2018-03-08 02:15:44,JKcabanagirl,53999255
1023,Snow may fall at rates of 1-2 inches per hour for some https://t.co/tkEniB9FYD,971569990154539008,,Boston,,2018-03-08 02:15:11,5339_MD,4860743714
1024,"Boston Public Schools Closed For Thursday, March 8 https://t.co/JlHGXVZF0o https://t.co/F4HeKl2iUP",971569989093396485,,Boston,,2018-03-08 02:15:10,wbznewsradio,26513255
1025,Tree service crews taking a quick dinner break in Wareham. They're working 16hr days as they still deal with damage… https://t.co/z4gxOWp1Ap,971569815881216000,,Boston,,2018-03-08 02:14:29,Michael7News,1137996006
1027,"Streaming some Mario Party 5 with @sunbunnies 
Just one game tonight because of the snow storm.
https://t.co/jXQfhJakEf",971568839027843072,,Boston,,2018-03-08 02:10:36,MikePanoots,59594931
1028,"@AthlonMitch Bad fit. Strange how that can happen.  Need a perfect storm of good coach, good situation, right place… https://t.co/1mUC5AUbNz",971568624375918592,,Boston,,2018-03-08 02:09:45,BTLaFamilia,27235711
1030,"Was just about to dm @AlexDiPrato to see if he was out in this storm, but then I turned on @7News and there he was… https://t.co/5HPI8XVouJ",971568406280458241,,Boston,,2018-03-08 02:08:53,garretjordan76,47454278
1031,Why do people buy bread and milk before a snow storm?,971568339557519360,,Boston,,2018-03-08 02:08:37,ItsJackieBtch,41357213
1034,nedquinn Your winter storm is blockin up west 3rd https://t.co/93tIORw8Vx,971568174129930241,,Boston,,2018-03-08 02:07:58,jack_wolff,116930775
1035,"RT @KrisAndersonTV: Our @jreineron7 while talking about the winter weather and our latest snow storm - ""March Madness..more like March Sadn…",971568072740962304,,Boston,,2018-03-08 02:07:34,cctinkerbell,147651615
1043,Signs of a storm: Channel 7 rocking a 15-box to start off the newscast! https://t.co/tvxetZA6j8,971567084860780544,,Boston,,2018-03-08 02:03:38,timjcolby,72148767
1047,"Winter Storm Update: 
✅ we will be open for floating at 9am on Thursday. 
✅If conditions around you are unsafe, you… https://t.co/RUyNgHrGP5",971566844632018945,,Somerville,,2018-03-08 02:02:41,floatboston,1570671859
1048,A snow storm like this might be the only reason i ever drive the speed limit or even under 😂 #massholelivinginRhodeIsland,971566841788293120,,Boston,,2018-03-08 02:02:40,LondoOo_93,446684923
1049,"RT @FranciscanHFC: Due to the current forecast for tomorrow’s storm warning, the following programs will be closed on Thursday, March 8, 20…",971566740101566464,,NY,,2018-03-08 02:02:16,BrightonMainSts,21400439
1050,"Pets need your help during the winter storm, too! If you see a lost, stranded, or injured animal out in the cold, p… https://t.co/e0IMr4E3xr",971566247203700736,,Boston,,2018-03-08 02:00:18,CityOfBoston,124455872
1052,How the #newengland weather news people predicted this #bossnow storm @jreineron7 - I know it's a tough job!😜 https://t.co/mTCBi6IdsL,971565770290364418,,Boston,,2018-03-08 01:58:25,cslay1995,22798942
1055,"Nor'Easter Storm Quinn

Stay safe everyone! https://t.co/UecxOJ8n5w",971565342756605952,,Boston,,2018-03-08 01:56:43,drhamidqazi,941642892971511808
1056,That's a hell of a storm out there. https://t.co/plsEIDsytv,971564957329448965,,Cambridge,,2018-03-08 01:55:11,Dan_Rowinski,17087876
1059,"Young Dancers Programs classes are cancelled on Thursday, March 8 due to the storm.",971564445167226880,,Cambridge,,2018-03-08 01:53:09,jmbtnutcracker,856640346
1061,Here comes another storm https://t.co/NpdWsi8LWk,971563640330563584,,NY,,2018-03-08 01:49:57,jamesadonner,16158953
1064,"STORM UPDATE: We will be opening under normal hours tomorrow morning (Thursday, March 8th). 

If changes to our nor… https://t.co/FqTxULvqJX",971563302357819392,,Cambridge,,2018-03-08 01:48:36,CambridgeYMCA,92063367
1066,@netblazr service is seizing up here in Somerville (9 Mpbs down/41 up) - I assume storm related problems,971563117409964035,,Somerville,,2018-03-08 01:47:52,planet4589,19355829
1067,Dry slot punching into Cape Cod will mean lighter precip there for a while as storm pivots around https://t.co/xi4lshgCk6,971563020718628864,,Boston,,2018-03-08 01:47:29,TerryWBZ,48377323
1069,Winter Storm Quinn https://t.co/gUmaM2gr51,971562717638209536,,NY,,2018-03-08 01:46:17,InnuendoStudios,255087111
1073,The Rising Storm - Frozen Laughter,971562201210327040,,Boston,,2018-03-08 01:44:14,WZBC_Live,275042849
1075,Track the storm with our interactive radar: https://t.co/2cXXNHepeg https://t.co/ioVn33nRX5,971561992958988288,,Boston,,2018-03-08 01:43:24,NBC10Boston,4746090250
1076,"At this point, the whole pee pee incident may have been the only “sanitary” thing @realDonaldTrump has ever done, m… https://t.co/IJ8fpeixzi",971561667812261888,,Boston,,2018-03-08 01:42:07,dino246gts,15855941
1079,Track the storm with our interactive radar: https://t.co/RCWwSIxjOZ https://t.co/itg0Pk4bLp,971561315973070849,,Boston,,2018-03-08 01:40:43,NECN,9907172
1084,Water crashed into the shoreline of Lynn during Wednesday's nor'easter. More on the storm https://t.co/8YZ17frirZ,971560698768740352,,Boston,,2018-03-08 01:38:15,Boston_CP,70291924
1085,This band of insane snow has been stationary over this area for hours.  Some areas have received more than 2 feet!… https://t.co/7mAbjVwx5b,971560675167408128,,Boston,,2018-03-08 01:38:10,TerryWBZ,48377323
1086,"Oh dear lord, NationalGrid, you don't need to leave me a VM advert about how well prepared you are for the storm.",971560606020128768,,Boston,,2018-03-08 01:37:53,kenjimallon,15147906
1088,"Good evening WPS Community:  This storm has proven to be quite unpredictable and as such, any decision about the... https://t.co/rDu9OsIjjH",971560464688779269,,NY,,2018-03-08 01:37:20,watertownschool,2202128251
1092,Is Bucknell practicing a court-storm while up 14 of the #Patriot league title game at halftime??,971559461885304833,,Boston,,2018-03-08 01:33:21,KevinPWinter,1006696682
1096,Working in the middle of the storm! 😡 https://t.co/VoSMjHFPJ1,971558716209336320,,Boston,,2018-03-08 01:30:23,LandonOLeary,113921816
1097,"Taylor Fenton, 17, and her family, already dealing with a lot, are now picking up the pieces of what was left of th… https://t.co/497e2FnDSn",971558620054851584,,Boston,,2018-03-08 01:30:00,WBUR,2996801
1098,the mood for tonight is journaling and writing with all your gals in your living room in the midst of a big storm l… https://t.co/z6CgpbMEVX,971558579001004032,,Boston,,2018-03-08 01:29:50,wroseworse,2794077662
1102,"Whoa.. thunder and lightning snow storm in Framingham, freaky! @HarveyWCVB @MetMikeWCVB",971558330828296192,,Boston,,2018-03-08 01:28:51,annec8990,1395824270
1104,I'll bet: Republicans flee the storm over Stormy Daniels and President Trump https://t.co/19o1QSIHkS,971557982000635906,,Cambridge,,2018-03-08 01:27:28,deborahblum,72842277
1109,State of Emergency declared in Pound Ridge as of 7:45pm. Ambulance/Fire/Police only responding to life-threatening… https://t.co/dEs6WBSmrn,971557291202957314,,Somerville,,2018-03-08 01:24:43,lukwam,6652872
1112,"@Dracaenawines #Quirk: Going through a confusing storm near Boston. Not sure how to dress, honestly. #foodtravelchat https://t.co/YppADz7ZUp",971557151427780608,,Boston,,2018-03-08 01:24:10,SGSwritereditor,256289671
1116,Water crashed into the shoreline of Lynn during Wednesday's nor'easter. More on the storm: https://t.co/87GYQRJlDu… https://t.co/TfgirxaCcb,971556167880130560,,Boston,,2018-03-08 01:20:15,BostonGlobe,95431448
1117,"RT @brisa_sylvestre: “Todd Walters, the weatherman at Local WXYZ station, is known for his rapidly changing forecasts that frequently have…",971556097931841537,,Boston,,2018-03-08 01:19:59,brisa_sylvestre,582320053
1118,RT @adriannelacy: Wondering where I am at #AWP18? Room 34 of the Tampa Convention Center! (Note: I'm updating the schedule as cancelations…,971555659266297856,,"Other, not MA or NY",,2018-03-08 01:18:14,beoliu,21670661
1119,He wasn't kidding. The Storm is here now. And it isn't calm. https://t.co/0o5dB5JOv6,971555550927511552,,Boston,,2018-03-08 01:17:48,iggdawg,27629899
1120,@cjacobowitz @AndexKrieger @iPaint_Fast @Brother_Fridley @Tazartist19 haha- I am very fortunate- the last storm was… https://t.co/hfksVhXLOf,971555201676169217,,Boston,,2018-03-08 01:16:25,nikmike74,260826526
1121,I just picked up free graphics for my stream -  https://t.co/7nTxo5qeDI via @TwitchOverlay,971555189927882752,,Boston,,2018-03-08 01:16:22,JosephMaysonet1,1466110758
1124,National Grid just left a message saying there might be power outages soon from the storm. I can't go through that again.,971554766013820928,,Boston,,2018-03-08 01:14:41,20bmg08,22524982
1128,@VerizonSupport The Fios line detached from our house due to storm Quinn. We have no phone and internet service.,971554304359325696,,Boston,,2018-03-08 01:12:51,officialmomdad,3707305037
1129,Here comes the flip to snow. Likely to get nasty real fast. Going to stick to everything. Trees already weak from l… https://t.co/LOTjq9JhXL,971554019767406597,,Boston,,2018-03-08 01:11:43,RealJayKenney,410853815
1130,@BCHighMessages Yo my car just got blown away in this storm can y’all just cancel one Time for the culture,971553856579661824,,Boston,,2018-03-08 01:11:04,realjma,2543677835
1133,"PLEASE SHARE! For homeowners with major storm damage who need assistance/direction on insurance claims,cleanup, ass… https://t.co/fbVBuCnV0e",971553189521711104,,Boston,,2018-03-08 01:08:25,Boston_CP,70291924
1135,"@atwin24hours We're in a confused storm near Boston. This one is really confounding the forecasters, I tell you whut. #foodtravelchat",971552800097349632,,Boston,,2018-03-08 01:06:52,SGSwritereditor,256289671
1139,Wondering where I am at #AWP18? Room 34 of the Tampa Convention Center! (Note: I'm updating the schedule as cancela… https://t.co/RUq3KYtBLg,971552574632550400,,Boston,,2018-03-08 01:05:59,adriannelacy,28715447
1140,RT @MidasJord: We bout to get fucked on by this storm smh,971552545398116352,,"Other, not MA or NY",,2018-03-08 01:05:52,lbojo_,817219153601839104
1144,Really out in this storm getting chipotle like it’s nothing 😭😭😭,971552078345785345,,Boston,,2018-03-08 01:04:00,xoEmilaaay,540301468
1146,RT @MistressCarrie: Riding out the storm with Buckcherry tonight! What about you? https://t.co/RVsHXK8LBI,971551872153726979,,NY,,2018-03-08 01:03:11,MikeHsuAAF,19614512
1149,Cat knows how to deal with the impending storm. https://t.co/GRzwhRIkz0,971551391159382017,,Boston,,2018-03-08 01:01:16,sandypsj,58099152
1157,@jreineron7 @jrdicker What he said. Storm doesn't wrap until 8am there.,971549925963194369,,Boston,,2018-03-08 00:55:27,PeteNBCBoston,28098358
1158,RT @JP_CentreSouth: We could all use a little Tropical Fiesta after the storm! https://t.co/vKGmeUaLfY,971549236939644937,,NY,,2018-03-08 00:52:43,JPLocalFirst,1158373638
1161,@ericfisher is the storm going to hit fast and furious? Still a mix and not sticking in #Tewksbury,971548911063224320,,Boston,,2018-03-08 00:51:25,AlisonReynolds,19318256
1168,"7x5"" oil on panel.  Winter nights often have a silent beauty to them. Here is Somerville the evening of a morning s… https://t.co/TedDwxM1Yb",971547309199765504,,Boston,,2018-03-08 00:45:03,paulwilliamart,19507111
1171,@NBCNewYork Storm is a bust,971547215536754688,,Boston,,2018-03-08 00:44:41,TallirisCynthia,1160836885
1173,No winter storm could keep @TheAHL staff away from the @AceBaileyFdtn’s annual #FaceOffForAce benefit. https://t.co/HQo669zu2S,971546899277852674,,"Other, not MA or NY",,2018-03-08 00:43:25,JChaimo,208615402
1175,"During a winter storm like this, it’s a busy day &amp; night here at Eversource. We appreciate our 8,000+ employees who… https://t.co/kmtzPqMHJP",971546758097534976,,Boston,,2018-03-08 00:42:52,EversourceMA,56795612
1179,@__fc @pcon We are keeping our eye on next Tuesday. They are taking about another storm that we hope won’t happen.,971545698352226304,,Boston,,2018-03-08 00:38:39,mtkr,8186902
1183,"Wow, low key wish that me, @jjjaaayy and @nlahoz all lived closer like how we used to. I could use some snugs from… https://t.co/5Aj50aGw1r",971545407321968640,,Boston,,2018-03-08 00:37:30,HollyGuarino_,381681254
1188,With the storm approaching we would like to remind our riding public: while traveling on the #MBTA if you see anyon… https://t.co/BAiDsufOBI,971545244847263744,,Boston,,2018-03-08 00:36:51,MBTATransitPD,182831456
1189,"@BQQuinn Congratulations... they named the storm after you. Be gentle with us, Colonel. Everyone wants to get rocke… https://t.co/ompTw3g3hO",971545161456062464,,Boston,,2018-03-08 00:36:31,GioiaRizzo,26585142
1190,RT @AtwaterWCVB: At 11: DPW workers in Worcester are preparing a brine solution to treat roads ahead of the storm. #WCVB https://t.co/FTIfl…,971545039775125509,,Boston,,2018-03-08 00:36:02,Gretchen_LaRosa,609361387
1191,"We braved the storm for Top Shelf!

Here’s our host - Sumeet!! https://t.co/4dDqTCJ0De",971544844047876097,,Cambridge,,2018-03-08 00:35:15,haroldnight,104262639
1192,Storm is overhyped #snowday,971544791145238528,,"Other, not MA or NY",,2018-03-08 00:35:03,edwardpeguero1,298314389
1196,Sometimes just gotta weather the storm,971543834407600128,,Boston,,2018-03-08 00:31:15,oislam23,3429256366
1198,"This is - literally - my favorite meal! But, I'm not going out in the storm for it.  Sorry @MistralBoston https://t.co/IDgGwAFRBg",971543772281622529,,Boston,,2018-03-08 00:31:00,JosefBlumenfeld,17074303
1200,Moved from Framingham to the city for storm coverage tonight. Still just a rain story here. But change over to snow… https://t.co/aWyLCmyZy8,971543129445761025,,Boston,,2018-03-08 00:28:27,JacobLongTV,36717939
1202,"PLEASE SHARE! For homeowners with major storm damage who need assistance/direction on insurance claims,cleanup, ass… https://t.co/8iaY7kqyez",971542805658193921,,Boston,,2018-03-08 00:27:09,KThompson_WCVB,168883654
1204,Coastal communities scramble ahead of second nor’easter in a week https://t.co/hMWCJfGfTL,971542557166571520,,Boston,,2018-03-08 00:26:10,GlobeMetro,22814630
1205,I lost power and this snow storm is still going,971542533275836416,,Boston,,2018-03-08 00:26:04,Celtics_Savage,889899131954749441
1206,Hurry up and get here. 40mph wind and rain. Feels like a tropical storm https://t.co/3vZU8aoX57,971542424387510273,,"Other, not MA or NY",,2018-03-08 00:25:39,BostonMetroWx,717095249810735104
1207,https://t.co/MASvUzFdrI,971542379370090497,,Boston,,2018-03-08 00:25:28,Felicity_Lingle,307616096
1210,When there are already schools cancellations because of the snow storm tomorrow https://t.co/YWntbFuVGj,971541568200101889,,Boston,,2018-03-08 00:22:14,thatgirlgenesis,559929601
1218,MBTA Advises Commuters To Allow Extra Time https://t.co/WxNQqSN9Gi https://t.co/acnHqJ9Hm3,971539972158377985,,Boston,,2018-03-08 00:15:54,wbznewsradio,26513255
1219,I got my #fireplace going. Ready for the #storm 👍👊 #prepared #mastiffville #315ona @315onA https://t.co/Cl9DMK4SRd,971539723545186304,,Boston,,2018-03-08 00:14:55,MorganMastiff,358542682
1225,For everyone asking “Where’s the snow!?” When we are a few hours into the storm. https://t.co/Zi5DH8DCEP,971538150911807488,,Boston,,2018-03-08 00:08:40,TheNamesKyle,282418152
1226,RT @KrisAndersonTV: Sometimes @jreineron7 matches his tie with his weather map! By the way pink = winter storm warning! We have #StormFoce…,971538080841773056,,Boston,,2018-03-08 00:08:23,RebeccaBicalho,872837500535963650
1228,Be sure to keep this list of emergency resources handy during the storm: https://t.co/sSXXU0npFa,971537753744838656,,Boston,,2018-03-08 00:07:05,NBC10Boston,4746090250
1231,@4cast4you @ConorMalloy28 “Storm” hasn’t started yet apparently,971537612799344640,,Boston,,2018-03-08 00:06:31,nickjalbert29,2879842517
1232,Storm Coverage tonight on NightSide - Gov. Chris Sununu will check in from N.H. - We'll hear from Mike Durand of Ev… https://t.co/VOCMZ5Mdwr,971537596202541056,,Boston,,2018-03-08 00:06:27,WBZNightside,46218350
1233,@Country1025WKLB @1025Marissa this storm is a bust,971537566871818241,,Boston,,2018-03-08 00:06:20,Wasabiboys,449206065
1234,"From Friday to Sunday last week, 50 hours total, I kept you guys up to date while we didn’t have power. Now tonight… https://t.co/hLfRsUqgX9",971537563033985024,,Boston,,2018-03-08 00:06:19,thatguycraig,16939045
1238,Local news drops everything to cover a rain storm that might result in a few inches of snow. In New England. Where this happens every year.,971537284867731457,,Somerville,,2018-03-08 00:05:13,sassysundry,20627462
1242,"RT @TerryWBZ: When you are about to get a snow storm and part of your area is also included in SPC thunderstorm outlook, you know it is gon…",971536644720480258,,"Other, not MA or NY",,2018-03-08 00:02:41,PranskyA,952571744
